,Y
16288,7458.09
16289,7450.01
16290,7452.66
16291,7462.4
16292,7439.32
16293,7430.87
16294,7469.76
16295,7463.03
16296,7451.0
16297,7682.42
16298,7448.72
16299,7682.56
16300,7455.01
16301,8292.16
16302,7441.01
16303,8406.43
16304,7459.39
16305,8508.08
16306,7456.97
16307,8637.13
16308,7478.1
16309,8642.81
16310,7457.98
16311,8568.0
16312,7465.0
16313,8604.0
16314,7597.0
16315,8606.61
16316,7586.52
16317,8668.0
16318,7436.56
16319,7630.62
16320,10081.93
16321,9114.0
16322,9674.99
16323,9169.0
16324,9599.25
16325,9205.86
16326,9645.1
16327,9173.57
16328,9615.0
16329,9152.65
16330,9609.0
16331,9088.62
16332,9503.99
16333,9021.34
16334,9376.79
16335,9125.46
16336,9154.9
16337,9249.7
16338,9250.07
16339,9182.98
16340,9235.01
16341,9259.78
16342,9218.65
16343,9285.24
16344,9188.23
16345,9469.64
16346,9203.41
16347,9554.99
16348,9165.88
16349,9547.98
16350,9133.86
16351,9708.0
16352,9206.64
16353,9689.87
16354,9210.27
16355,9663.75
16356,9180.55
16357,9741.59
16358,9280.01
16359,9620.0
16360,9261.45
16361,9630.05
16362,9411.0
16363,9583.65
16364,9293.67
16365,9548.84
16366,9250.93
16367,9330.05
16368,9757.36
16369,9382.33
16370,9760.05
16371,9347.27
16372,9647.38
16373,9400.0
16374,9639.92
16375,9372.82
16376,9629.69
16377,9380.4
16378,9463.33
16379,9375.27
16380,9454.96
16381,9420.0
16382,9374.18
16383,9456.75
16384,9424.0
16385,9473.43
16386,9435.94
16387,9465.05
16388,9419.99
16389,9226.5
16390,9725.1
16391,9343.01
16392,9295.01
16393,9351.22
16394,9269.25
16395,9379.35
16396,9299.74
16397,9360.92
16398,9422.59
16399,9315.95
16400,9407.84
16401,9327.77
16402,9438.71
16403,9366.05
16404,9453.58
16405,9239.86
16406,9430.21
16407,9444.71
16408,9385.9
16409,9428.83
16410,9463.03
16411,9457.67
16412,9448.3
16413,9430.8
16414,9284.11
16415,9409.27
16416,9397.76
16417,9044.43
16418,9326.41
16419,9090.93
16420,9293.66
16421,9103.56
16422,9257.38
16423,9066.81
16424,9207.44
16425,9123.24
16426,9234.37
16427,9160.0
16428,9167.97
16429,9214.99
16430,9200.41
16431,9183.66
16432,9226.28
16433,9154.43
16434,9115.15
16435,9224.0
16436,9107.66
16437,9164.44
16438,9365.12
16439,9130.71
16440,9068.65
16441,9310.6
16442,9100.01
16443,9268.52
16444,9114.43
16445,9242.68
16446,9088.7
16447,9267.5
16448,9180.0
16449,9266.19
16450,9126.74
16451,9247.14
16452,9109.31
16453,9239.99
16454,9123.05
16455,9239.99
16456,9052.36
16457,9140.35
16458,9090.0
16459,9130.88
16460,9122.92
16461,9159.48
16462,9148.97
16463,9328.0
16464,9106.65
16465,9128.67
16466,9136.26
16467,9127.45
16468,9083.3
16469,9089.92
16470,9098.49
16471,9165.51
16472,9092.71
16473,9168.28
16474,9131.51
16475,9196.6
16476,9116.87
16477,9183.03
16478,9157.07
16479,9211.8
16480,9115.6
16481,9279.0
16482,9172.41
16483,9210.01
16484,9179.04
16485,9253.12
16486,9135.0
16487,9208.01
16488,9256.14
16489,9374.99
16490,9269.29
16491,9336.01
16492,9261.54
16493,9340.0
16494,9227.52
16495,9340.01
16496,9232.45
16497,9305.38
16498,9225.25
16499,9303.69
16500,9236.25
16501,9335.13
16502,9223.23
16503,9321.3
16504,9225.49
16505,9296.52
16506,9239.34
16507,9311.12
16508,9272.17
16509,9308.52
16510,9267.0
16511,9342.35
16512,9335.0
16513,9183.0
16514,9380.0
16515,9158.01
16516,9349.01
16517,9191.1
16518,9283.66
16519,9174.7
16520,9282.33
16521,9163.43
16522,9279.96
16523,9166.27
16524,9261.92
16525,9140.07
16526,9231.9
16527,9158.8
16528,9233.89
16529,9155.18
16530,9150.24
16531,9217.46
16532,9171.04
16533,9206.52
16534,9326.15
16535,9158.38
16536,9164.12
16537,9253.69
16538,9171.17
16539,9323.0
16540,9157.07
16541,9307.86
16542,9138.53
16543,9305.54
16544,9149.6
16545,9323.14
16546,9163.08
16547,9271.69
16548,9186.16
16549,9274.99
16550,9157.53
16551,9475.59
16552,9175.0
16553,9442.99
16554,9210.5
16555,9379.22
16556,9272.64
16557,9412.53
16558,9171.99
16559,9247.99
16560,9454.63
16561,9240.3
16562,9456.54
16563,9348.0
16564,9425.74
16565,9377.01
16566,9394.92
16567,9349.99
16568,9407.12
16569,9346.3
16570,9310.0
16571,9343.74
16572,9226.07
16573,9404.89
16574,9246.11
16575,9359.21
16576,9290.61
16577,9355.9
16578,9281.36
16579,9331.76
16580,9290.6
16581,9322.09
16582,9388.42
16583,9302.54
16584,9315.9
16585,9326.55
16586,9304.72
16587,9325.01
16588,9309.66
16589,9340.97
16590,9337.58
16591,9323.88
16592,9339.29
16593,9299.21
16594,9387.55
16595,9301.16
16596,9395.04
16597,9299.58
16598,9412.79
16599,9291.99
16600,9360.24
16601,9314.84
16602,9359.98
16603,9343.0
16604,9387.6
16605,9341.27
16606,9298.76
16607,9358.16
16608,9320.01
16609,9194.78
16610,9292.74
16611,9215.51
16612,9294.12
16613,9181.4
16614,9290.64
16615,9200.64
16616,9304.86
16617,9186.39
16618,9277.13
16619,9199.99
16620,9245.02
16621,9195.4
16622,9246.41
16623,9181.13
16624,9215.77
16625,9209.72
16626,9196.88
16627,9220.38
16628,9185.19
16629,9198.84
16630,9343.62
16631,9172.81
16632,9214.34
16633,8783.41
16634,9232.5
16635,8754.48
16636,9225.13
16637,8794.87
16638,9209.09
16639,8746.52
16640,9200.0
16641,8762.01
16642,9183.74
16643,8805.83
16644,9124.74
16645,8794.5
16646,9059.08
16647,8801.09
16648,9016.02
16649,8865.36
16650,9009.07
16651,8800.01
16652,9012.13
16653,8763.01
16654,9197.64
16655,8997.01
16656,8786.36
16657,8857.66
16658,8810.99
16659,8822.39
16660,8825.0
16661,8798.0
16662,8817.79
16663,8750.65
16664,8829.72
16665,8772.85
16666,8868.8
16667,8764.64
16668,8810.8
16669,8760.12
16670,8810.0
16671,8774.0
16672,8830.03
16673,8799.99
16674,8838.81
16675,8793.98
16676,8811.0
16677,8807.89
16678,8805.96
16679,8842.24
16680,8784.05
16681,8811.5
16682,8768.96
16683,8836.98
16684,8770.19
16685,8804.3
16686,8788.53
16687,9019.51
16688,8861.47
16689,9040.62
16690,8840.96
16691,9038.51
16692,8844.56
16693,9046.0
16694,8816.21
16695,9034.01
16696,8821.79
16697,9040.27
16698,8853.1
16699,9083.03
16700,8830.96
16701,9032.23
16702,8771.21
16703,8839.0
16704,9060.34
16705,8717.01
16706,9046.98
16707,8734.01
16708,9010.6
16709,8707.02
16710,8934.06
16711,8720.58
16712,8891.6
16713,8718.5
16714,8782.13
16715,8760.12
16716,8799.2
16717,8751.13
16718,8751.61
16719,8711.04
16720,8649.18
16721,8732.13
16722,8700.37
16723,8714.49
16724,8725.8
16725,8721.54
16726,9043.41
16727,8706.48
16728,8731.14
16729,8641.82
16730,8740.01
16731,8660.87
16732,8732.0
16733,8680.01
16734,8730.45
16735,8700.61
16736,8740.81
16737,8727.82
16738,8760.0
16739,8738.87
16740,8761.79
16741,8761.62
16742,8734.82
16743,8784.75
16744,8749.61
16745,8762.48
16746,8732.5
16747,8770.74
16748,8729.15
16749,8810.0
16750,8733.64
16751,8700.64
16752,8764.9
16753,8727.5
16754,8733.04
16755,8728.8
16756,8725.71
16757,8723.05
16758,8724.59
16759,8738.85
16760,8715.58
16761,8747.01
16762,8742.78
16763,8740.91
16764,8727.35
16765,8758.66
16766,8764.75
16767,8745.0
16768,8771.12
16769,8752.24
16770,8782.9
16771,8743.54
16772,8753.99
16773,8758.34
16774,8779.99
16775,8738.31
16776,8742.21
16777,8651.05
16778,8735.8
16779,8643.67
16780,8752.0
16781,8615.62
16782,8666.75
16783,8634.15
16784,8679.37
16785,8643.0
16786,8671.4
16787,8621.21
16788,8639.04
16789,8632.02
16790,8593.72
16791,8653.45
16792,8607.75
16793,8649.34
16794,8600.02
16795,8645.95
16796,8611.98
16797,8630.0
16798,8762.41
16799,8599.51
16800,8532.77
16801,8632.69
16802,8524.56
16803,8448.16
16804,8536.38
16805,8463.07
16806,8539.42
16807,8464.99
16808,8546.19
16809,8461.56
16810,8565.87
16811,8482.8
16812,8544.62
16813,8472.08
16814,8625.0
16815,8466.13
16816,8590.01
16817,8452.77
16818,8637.34
16819,8502.44
16820,8611.18
16821,8457.48
16822,8595.76
16823,8655.16
16824,8472.24
16825,8484.97
16826,8446.29
16827,8483.11
16828,8450.01
16829,8484.48
16830,8463.53
16831,8487.99
16832,8467.01
16833,8471.54
16834,8459.62
16835,8476.99
16836,8472.0
16837,8467.02
16838,8481.62
16839,8452.01
16840,8496.74
16841,8477.53
16842,8464.12
16843,8468.79
16844,8474.15
16845,8481.0
16846,8454.25
16847,8466.0
16848,8479.5
16849,8527.01
16850,8479.82
16851,8518.26
16852,8473.98
16853,8528.01
16854,8471.63
16855,8538.85
16856,8487.6
16857,8545.01
16858,8474.52
16859,8539.74
16860,8423.25
16861,8555.0
16862,8553.0
16863,8527.5
16864,8537.29
16865,8553.32
16866,8524.01
16867,8541.0
16868,8524.19
16869,8500.01
16870,8494.3
16871,8561.85
16872,8477.73
16873,8437.49
16874,8443.21
16875,8429.23
16876,8475.88
16877,8400.01
16878,8476.03
16879,8405.01
16880,8472.52
16881,8325.0
16882,8435.15
16883,8184.05
16884,8438.97
16885,8198.5
16886,8464.34
16887,8200.53
16888,8465.25
16889,8216.38
16890,8441.7
16891,8198.98
16892,8425.4
16893,8168.84
16894,8492.18
16895,8399.01
16896,8185.8
16897,8045.05
16898,8182.75
16899,8085.39
16900,8132.65
16901,8091.85
16902,8137.0
16903,8077.29
16904,8131.02
16905,8077.63
16906,8140.96
16907,8083.95
16908,8108.07
16909,8093.21
16910,8150.0
16911,8100.0
16912,8130.93
16913,8105.99
16914,8084.54
16915,8130.3
16916,8059.15
16917,8123.36
16918,8167.0
16919,8024.77
16920,8117.58
16921,8072.52
16922,8132.72
16923,8135.31
16924,8118.64
16925,8112.7
16926,8094.88
16927,8111.64
16928,8102.67
16929,8135.64
16930,8109.54
16931,8088.0
16932,8112.41
16933,8073.16
16934,8074.65
16935,8084.64
16936,8060.98
16937,8086.43
16938,8052.93
16939,8081.09
16940,8075.09
16941,8082.96
16942,8118.31
16943,8066.29
16944,8109.25
16945,7858.43
16946,8099.99
16947,7771.27
16948,8099.99
16949,7609.65
16950,8093.11
16951,7592.48
16952,8106.61
16953,7558.75
16954,8071.87
16955,7576.58
16956,8065.14
16957,7616.54
16958,7905.16
16959,7585.85
16960,7910.39
16961,7591.31
16962,7901.2
16963,7616.29
16964,7844.23
16965,7616.46
16966,8086.12
16967,7880.17
16968,7644.01
16969,7036.8
16970,7626.61
16971,7042.67
16972,7589.36
16973,7122.03
16974,7604.79
16975,7128.73
16976,7552.97
16977,7150.63
16978,7455.46
16979,7234.75
16980,7550.98
16981,7310.0
16982,7511.56
16983,7330.63
16984,7400.04
16985,7347.31
16986,7073.72
16987,7257.28
16988,7099.99
16989,7283.03
16990,7677.96
16991,7146.34
16992,7217.8
16993,7187.76
16994,7264.71
16995,7267.23
16996,7285.65
16997,7305.02
16998,7225.01
16999,7310.01
17000,7220.41
17001,7300.59
17002,7223.9
17003,7318.18
17004,7190.22
17005,7293.14
17006,7155.81
17007,7285.82
17008,7174.47
17009,7289.01
17010,7177.21
17011,7310.7
17012,7185.01
17013,7329.29
17014,7211.64
17015,7165.3
17016,7271.79
17017,7149.61
17018,7255.7
17019,7064.47
17020,7223.0
17021,6994.89
17022,7184.46
17023,7028.44
17024,7188.89
17025,7086.35
17026,7213.35
17027,7083.52
17028,7189.85
17029,7040.66
17030,7210.5
17031,7053.8
17032,7256.25
17033,7046.01
17034,7141.45
17035,7037.33
17036,7211.98
17037,6908.64
17038,7261.09
17039,7163.27
17040,6723.98
17041,7130.0
17042,6736.43
17043,7171.87
17044,6675.0
17045,7261.52
17046,6650.0
17047,7226.51
17048,6548.5
17049,7220.93
17050,6653.25
17051,7269.65
17052,6675.89
17053,7210.22
17054,6720.0
17055,7168.37
17056,6752.45
17057,7210.18
17058,6891.75
17059,7210.0
17060,6881.37
17061,7127.01
17062,6889.58
17063,7144.76
17064,7169.65
17065,7058.24
17066,7144.13
17067,7066.6
17068,7245.03
17069,7100.01
17070,7194.56
17071,7118.35
17072,7243.57
17073,7086.02
17074,7162.26
17075,7099.0
17076,7175.85
17077,7079.57
17078,7163.1
17079,7113.66
17080,7159.99
17081,7114.59
17082,7162.0
17083,7148.01
17084,7173.21
17085,7162.67
17086,7150.0
17087,7134.18
17088,7156.87
17089,7257.84
17090,7145.71
17091,7236.98
17092,7078.85
17093,7315.2
17094,7070.61
17095,7484.18
17096,7073.57
17097,7575.99
17098,7091.81
17099,7513.09
17100,7065.12
17101,7575.5
17102,7030.96
17103,7571.0
17104,6892.78
17105,7551.61
17106,6909.1
17107,7534.82
17108,7157.44
17109,7523.72
17110,7165.83
17111,7236.81
17112,7516.85
17113,7465.76
17114,7532.97
17115,7464.11
17116,7504.71
17117,7621.76
17118,7485.83
17119,7616.27
17120,7459.26
17121,7590.09
17122,7518.64
17123,7598.79
17124,7505.32
17125,7629.95
17126,7516.59
17127,7588.01
17128,7520.01
17129,7562.53
17130,7485.68
17131,7394.99
17132,7488.92
17133,7432.41
17134,7572.33
17135,7453.91
17136,7469.64
17137,7751.98
17138,7469.2
17139,7763.51
17140,7498.1
17141,7820.0
17142,7481.62
17143,7755.09
17144,7473.8
17145,7762.66
17146,7482.48
17147,7752.87
17148,7521.74
17149,7729.69
17150,7507.61
17151,7748.13
17152,7573.17
17153,7703.83
17154,7543.97
17155,7738.52
17156,7523.29
17157,7760.0
17158,7481.97
17159,7599.46
17160,7761.79
17161,7647.95
17162,7749.26
17163,7570.99
17164,7747.15
17165,7552.68
17166,7742.84
17167,7605.0
17168,7771.76
17169,7484.74
17170,7749.17
17171,7485.08
17172,7759.65
17173,7511.25
17174,7750.22
17175,7509.4
17176,7724.0
17177,7547.28
17178,7716.49
17179,7546.22
17180,7668.12
17181,7555.92
17182,7772.0
17183,7693.46
17184,7403.62
17185,7440.01
17186,7319.02
17187,7394.33
17188,7299.99
17189,7306.84
17190,7340.19
17191,7328.77
17192,7314.98
17193,7323.09
17194,7309.99
17195,7312.35
17196,7283.86
17197,7353.71
17198,7296.97
17199,7354.11
17200,7320.01
17201,7380.0
17202,7367.39
17203,7388.05
17204,7319.77
17205,7404.27
17206,7489.81
17207,7355.01
17208,7407.49
17209,7311.4
17210,7405.47
17211,7291.15
17212,7363.15
17213,7313.44
17214,7370.07
17215,7285.34
17216,7280.09
17217,7286.86
17218,7259.28
17219,7276.26
17220,7252.53
17221,7277.7
17222,7224.83
17223,7296.39
17224,7300.01
17225,7314.97
17226,7290.49
17227,7338.91
17228,7297.17
17229,7305.01
17230,7381.57
17231,7315.44
17232,7354.37
17233,7292.38
17234,7345.37
17235,7343.08
17236,7352.6
17237,7339.64
17238,7305.39
17239,7329.59
17240,7280.01
17241,7337.34
17242,7310.0
17243,7352.19
17244,7295.14
17245,7330.64
17246,7315.0
17247,7312.4
17248,7266.09
17249,7329.99
17250,7279.09
17251,7318.0
17252,7268.99
17253,7302.94
17254,7375.0
17255,7289.67
17256,7160.54
17257,7498.73
17258,7153.98
17259,7469.96
17260,7153.09
17261,7474.56
17262,7152.03
17263,7460.66
17264,7133.24
17265,7474.99
17266,7141.17
17267,7481.8
17268,7131.62
17269,7492.36
17270,7187.45
17271,7199.01
17272,7200.16
17273,7186.46
17274,7228.96
17275,7212.62
17276,7205.84
17277,7198.99
17278,7144.0
17279,7225.59
17280,7225.6
17281,7389.0
17282,7205.83
17283,7406.49
17284,7222.06
17285,7340.76
17286,7202.6
17287,7303.66
17288,7321.4
17289,7340.0
17290,7309.34
17291,7358.23
17292,7309.13
17293,7380.01
17294,7320.96
17295,7384.0
17296,7316.01
17297,7379.74
17298,7378.19
17299,7397.21
17300,7370.67
17301,7393.54
17302,7221.12
17303,7441.0
17304,7405.79
17305,7352.77
17306,7396.51
17307,7379.99
17308,7373.02
17309,7373.1
17310,7403.2
17311,7408.28
17312,7399.16
17313,7487.69
17314,7362.17
17315,7455.14
17316,7369.56
17317,7449.43
17318,7354.95
17319,7437.73
17320,7391.46
17321,7469.42
17322,7336.6
17323,7527.32
17324,7347.5
17325,7540.08
17326,7379.01
17327,7374.2
17328,7526.01
17329,7529.17
17330,7575.0
17331,7544.47
17332,7543.0
17333,7521.26
17334,7578.34
17335,7518.35
17336,7573.99
17337,7519.32
17338,7545.85
17339,7500.26
17340,7533.44
17341,7531.94
17342,7515.0
17343,7515.06
17344,7509.22
17345,7494.81
17346,7525.02
17347,7536.75
17348,7536.22
17349,7502.19
17350,7539.7
17351,7533.0
17352,7447.04
17353,7530.07
17354,7420.8
17355,7532.14
17356,7416.62
17357,7559.99
17358,7431.45
17359,7525.71
17360,7430.12
17361,7534.89
17362,7452.5
17363,7526.69
17364,7445.1
17365,7525.4
17366,7451.22
17367,7534.98
17368,7501.23
17369,7544.0
17370,7501.69
17371,7552.02
17372,7527.72
17373,7520.0
17374,7483.25
17375,7514.01
17376,7492.11
17377,7504.76
17378,7506.55
17379,7545.65
17380,7518.68
17381,7418.89
17382,7506.04
17383,7411.54
17384,7489.11
17385,7436.55
17386,7514.22
17387,7445.5
17388,7472.1
17389,7368.83
17390,7466.91
17391,7301.7
17392,7461.77
17393,7354.14
17394,7482.04
17395,7334.78
17396,7475.5
17397,7337.51
17398,7534.84
17399,7497.18
17400,7358.04
17401,7321.49
17402,7357.02
17403,7287.51
17404,7370.42
17405,7235.11
17406,7362.89
17407,7230.79
17408,7346.85
17409,7175.77
17410,7346.38
17411,7225.0
17412,7342.54
17413,7229.99
17414,7295.0
17415,7207.43
17416,7310.0
17417,7220.69
17418,7335.69
17419,7237.18
17420,7337.43
17421,7219.37
17422,7339.09
17423,7343.01
17424,7263.03
17425,7233.0
17426,7244.98
17427,7229.65
17428,7206.22
17429,7168.19
17430,7209.64
17431,7182.64
17432,7189.74
17433,7192.59
17434,7206.27
17435,7181.06
17436,7210.87
17437,7191.59
17438,7211.88
17439,7166.33
17440,7227.94
17441,7186.87
17442,7209.78
17443,7193.44
17444,7224.14
17445,7201.23
17446,7230.04
17447,7250.01
17448,7144.9
17449,7179.39
17450,7147.37
17451,7158.57
17452,7150.01
17453,7180.58
17454,7136.06
17455,7194.4
17456,7150.99
17457,7191.82
17458,7159.86
17459,7206.73
17460,7136.01
17461,7199.14
17462,7122.26
17463,7243.4
17464,7152.3
17465,7196.42
17466,7152.41
17467,7189.0
17468,7184.72
17469,7185.91
17470,7136.0
17471,7184.72
17472,7192.48
17473,7229.22
17474,7196.16
17475,7223.24
17476,7212.1
17477,7245.63
17478,7215.34
17479,7274.74
17480,7211.32
17481,7268.89
17482,7204.25
17483,7231.28
17484,7221.26
17485,7247.15
17486,7200.57
17487,7255.81
17488,7202.56
17489,7239.69
17490,7209.66
17491,7238.45
17492,7212.99
17493,7249.9
17494,7190.01
17495,7223.56
17496,7258.94
17497,7142.51
17498,7245.42
17499,7150.35
17500,7250.91
17501,7053.15
17502,7255.0
17503,7058.95
17504,7261.04
17505,7060.0
17506,7239.31
17507,7092.51
17508,7249.95
17509,7069.59
17510,7180.0
17511,7072.01
17512,7185.55
17513,7081.56
17514,7180.0
17515,7090.06
17516,7183.87
17517,7062.91
17518,7243.46
17519,7155.34
17520,7041.39
17521,7074.24
17522,7051.86
17523,7112.05
17524,7047.16
17525,7111.56
17526,7049.58
17527,7083.46
17528,7050.0
17529,7098.43
17530,7048.06
17531,7116.0
17532,7143.18
17533,7102.5
17534,7148.86
17535,7125.95
17536,7132.28
17537,7117.33
17538,7087.91
17539,7116.88
17540,7103.39
17541,7111.0
17542,7037.53
17543,7067.67
17544,7082.82
17545,7126.06
17546,7080.18
17547,7106.56
17548,7060.64
17549,7077.01
17550,7060.89
17551,7087.87
17552,7054.59
17553,7095.72
17554,7075.2
17555,6910.74
17556,7056.26
17557,6892.37
17558,7055.08
17559,6852.49
17560,7044.98
17561,6868.85
17562,7048.95
17563,6879.89
17564,7076.1
17565,6877.03
17566,7070.31
17567,7092.17
17568,6870.02
17569,6760.8
17570,6884.8
17571,6746.1
17572,6869.0
17573,6688.49
17574,6874.9
17575,6731.2
17576,6879.26
17577,6709.06
17578,6874.48
17579,6707.0
17580,6861.8
17581,6614.01
17582,6868.4
17583,6582.88
17584,6870.8
17585,6614.86
17586,6882.01
17587,6580.08
17588,6930.56
17589,6616.62
17590,6883.67
17591,6872.39
17592,6652.05
17593,6672.07
17594,6690.43
17595,6699.87
17596,6680.01
17597,6831.03
17598,6672.72
17599,6886.03
17600,6657.8
17601,6866.3
17602,6621.36
17603,6868.07
17604,6614.26
17605,6962.5
17606,6620.0
17607,7120.08
17608,6629.0
17609,7130.0
17610,6646.01
17611,7445.0
17612,6613.37
17613,7285.53
17614,6646.26
17615,6540.01
17616,7170.01
17617,7079.13
17618,7157.95
17619,7117.42
17620,7165.41
17621,7136.01
17622,7140.76
17623,7131.05
17624,7153.52
17625,7125.52
17626,7127.12
17627,7152.06
17628,7089.68
17629,7177.01
17630,7076.98
17631,7148.05
17632,7114.5
17633,7154.0
17634,7149.72
17635,7152.8
17636,7142.68
17637,7149.12
17638,7251.0
17639,7181.3
17640,7097.48
17641,7180.0
17642,7118.19
17643,7197.72
17644,7125.53
17645,7150.96
17646,7120.79
17647,7160.9
17648,7085.9
17649,7176.66
17650,7106.34
17651,7190.99
17652,7141.6
17653,7189.1
17654,7128.16
17655,7207.35
17656,7126.73
17657,7197.0
17658,7136.15
17659,7188.03
17660,7142.01
17661,7190.0
17662,7118.0
17663,7182.87
17664,7165.57
17665,7129.18
17666,7175.64
17667,7131.52
17668,7164.69
17669,7139.0
17670,7153.1
17671,7143.83
17672,7163.37
17673,7151.0
17674,7143.72
17675,7153.06
17676,7136.9
17677,7147.47
17678,7144.0
17679,7156.32
17680,7118.79
17681,7136.12
17682,7139.51
17683,7143.84
17684,7151.8
17685,7143.01
17686,7171.05
17687,7147.51
17688,7146.49
17689,7165.18
17690,7145.1
17691,7165.67
17692,7137.11
17693,7185.0
17694,7141.99
17695,7225.74
17696,7133.55
17697,7315.82
17698,7131.16
17699,7398.37
17700,7188.29
17701,7409.66
17702,7162.32
17703,7420.63
17704,7166.0
17705,7405.19
17706,7170.0
17707,7408.83
17708,7160.13
17709,7513.06
17710,7137.53
17711,7168.83
17712,7619.54
17713,7518.82
17714,7568.73
17715,7577.6
17716,7598.28
17717,7586.38
17718,7567.68
17719,7517.39
17720,7554.61
17721,7395.0
17722,7482.3
17723,7391.0
17724,7501.71
17725,7433.17
17726,7534.35
17727,7395.01
17728,7533.64
17729,7315.19
17730,7524.09
17731,7293.15
17732,7553.44
17733,7310.79
17734,7553.54
17735,7561.48
17736,7305.69
17737,7373.22
17738,7321.65
17739,7343.53
17740,7305.78
17741,7267.59
17742,7306.04
17743,7291.52
17744,7329.84
17745,7221.95
17746,7320.12
17747,7195.11
17748,7254.52
17749,7238.66
17750,7350.65
17751,7213.31
17752,7362.48
17753,7245.52
17754,7384.09
17755,7236.75
17756,7364.89
17757,7255.01
17758,7304.41
17759,7350.93
17760,7241.85
17761,7181.8
17762,7234.56
17763,7180.86
17764,7223.88
17765,7180.99
17766,7241.16
17767,7132.39
17768,7227.5
17769,7153.17
17770,7226.17
17771,7164.52
17772,7243.2
17773,7225.72
17774,7246.06
17775,7239.2
17776,7225.59
17777,7211.22
17778,7224.11
17779,7208.26
17780,7207.11
17781,7192.12
17782,7232.63
17783,7217.51
17784,7196.34
17785,7197.35
17786,7191.01
17787,7208.36
17788,7175.87
17789,7223.72
17790,7172.08
17791,7333.7
17792,7170.89
17793,7359.93
17794,7194.63
17795,7353.25
17796,7194.15
17797,7291.12
17798,7214.21
17799,7243.75
17800,7201.43
17801,7189.77
17802,7202.65
17803,7190.12
17804,7176.14
17805,7194.13
17806,7184.12
17807,7200.01
17808,7199.5
17809,7173.11
17810,7205.06
17811,7181.6
17812,7207.33
17813,7217.79
17814,7178.12
17815,7184.7
17816,7189.05
17817,7187.99
17818,7181.73
17819,7204.35
17820,7157.31
17821,7199.47
17822,7175.13
17823,7210.79
17824,7162.46
17825,7216.36
17826,7171.56
17827,7231.47
17828,7108.43
17829,7245.83
17830,7198.48
17831,7204.35
17832,7300.0
17833,7285.0
17834,7286.43
17835,7308.72
17836,7278.61
17837,7295.44
17838,7293.63
17839,7309.91
17840,7309.64
17841,7327.62
17842,7289.16
17843,7325.73
17844,7290.25
17845,7326.82
17846,7280.54
17847,7327.16
17848,7289.98
17849,7313.05
17850,7309.91
17851,7308.7
17852,7289.89
17853,7302.67
17854,7301.4
17855,7288.26
17856,7282.9
17857,7383.42
17858,7294.95
17859,7380.99
17860,7294.5
17861,7383.28
17862,7289.71
17863,7393.5
17864,7310.78
17865,7398.0
17866,7311.55
17867,7417.5
17868,7305.67
17869,7460.72
17870,7342.64
17871,7391.43
17872,7295.23
17873,7385.28
17874,7304.99
17875,7392.36
17876,7327.0
17877,7384.89
17878,7299.8
17879,7344.08
17880,7340.31
17881,7300.0
17882,7350.76
17883,7283.89
17884,7337.08
17885,7234.73
17886,7363.34
17887,7232.64
17888,7364.0
17889,7232.97
17890,7361.04
17891,7222.22
17892,7360.0
17893,7211.21
17894,7348.8
17895,7245.67
17896,7310.61
17897,7243.8
17898,7288.9
17899,7253.49
17900,7297.51
17901,7218.0
17902,7335.01
17903,7290.0
17904,7239.8
17905,7220.1
17906,7215.0
17907,7211.99
17908,7209.72
17909,7171.52
17910,7217.31
17911,7186.14
17912,7238.53
17913,7136.23
17914,7220.6
17915,7140.77
17916,7227.38
17917,7143.88
17918,7205.96
17919,7145.0
17920,7209.17
17921,7157.95
17922,7217.12
17923,7178.01
17924,7222.0
17925,7165.72
17926,7224.99
17927,7226.81
17928,7194.52
17929,7200.4
17930,7217.0
17931,7199.03
17932,7196.98
17933,7214.31
17934,7186.41
17935,7223.86
17936,7197.31
17937,7218.01
17938,7201.46
17939,7218.3
17940,7185.91
17941,7207.07
17942,7181.99
17943,7215.85
17944,7170.01
17945,7216.34
17946,7182.33
17947,7177.01
17948,7174.26
17949,7174.33
17950,7150.35
17951,7206.82
17952,7165.75
17953,7107.87
17954,7141.11
17955,7114.12
17956,7098.88
17957,7111.72
17958,7110.98
17959,7027.01
17960,7108.03
17961,6942.4
17962,7104.32
17963,6955.01
17964,7077.45
17965,6965.0
17966,7122.05
17967,6927.24
17968,7132.48
17969,6957.97
17970,7136.88
17971,6955.62
17972,7120.0
17973,6945.02
17974,7181.99
17975,7132.72
17976,6869.45
17977,7342.88
17978,6938.93
17979,7245.0
17980,6937.61
17981,7313.23
17982,7194.79
17983,7386.74
17984,7203.04
17985,7353.04
17986,7193.14
17987,7334.38
17988,7184.66
17989,7330.91
17990,7255.9
17991,7308.25
17992,7337.53
17993,7269.3
17994,7301.15
17995,7294.72
17996,7327.64
17997,7334.45
17998,6919.01
17999,7316.31
18000,7303.07
18001,7287.85
18002,7320.68
18003,7304.85
18004,7323.57
18005,7306.11
18006,7326.97
18007,7297.65
18008,7333.94
18009,7339.3
18010,7349.54
18011,7291.42
18012,7343.16
18013,7322.54
18014,7339.13
18015,7333.01
18016,7351.67
18017,7344.84
18018,7304.74
18019,7346.37
18020,7326.61
18021,7348.63
18022,7302.44
18023,7299.94
18024,7451.01
18025,7430.68
18026,7438.05
18027,7431.21
18028,7471.82
18029,7459.97
18030,7447.56
18031,7455.99
18032,7454.73
18033,7461.16
18034,7461.65
18035,7432.09
18036,7468.22
